"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","路兮的追番日记","太帅了啊啊啊啊啊，还有舞蹈动作恰到好处~","264","2024-05-06 13:01:41","220145840592","631244745"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","旅人と石の羽根","时间排序的别往下翻了，评论区有2级号猴子贴脸剧透2.2版本剧情画面","43","2024-05-07 10:53:34","220273175104","3048457"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","黄昏下的谢暮","终于到我了[鼓掌]","12","2024-05-06 12:45:45","220143448448","1203203017"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","猷巍wyy","哦我美丽的卡妈[大笑]是谁在现场用两个银枝换了两个知更鸟再换了个卡妈回来的，哦是我啊，那没事了[脱单doge]","12","2024-05-06 12:05:05","220137482304","441940087"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","Rachel-Raven","老师，对不起[笑哭]","12","2024-05-06 14:09:01","220153846960","299585415"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","板鸭_hhh","这是我是真的现场怪[hanser_暗中观察]","11","2024-05-06 13:04:40","220146144464","507899820"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","壹絮春","怎么会有人评论像夜店，一时之间不知道该说是文化太低还是眼界太低😦","24","2024-05-06 15:17:32","220160536448","44829017"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","流星亦有归处","我才不想听那个[傲娇][傲娇]","11","2024-05-06 17:27:48","220174654080","104165752"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","麋失鹿","01:33:39  使一颗心免于哀伤+在宇宙中孤独摇摆 08:51 星间旅行  23:57 踏上旅途  35:02 引爆在黎明将现  41:05 野火  ...","11","2024-05-06 12:55:08","220144810432","66708240"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","天银杏下","笑死我了，这个ai识别的字幕，他也撕裂我❤️","13","2024-05-06 13:46:21","220151383792","443279289"
